time,high,low,close,open
2022-04-24 15:00:00+00:00:00,2955.44,2937.55,2944.17,2948.37
2022-04-24 16:00:00+00:00:00,2951,2918.45,2942.27,2944.17
2022-04-24 17:00:00+00:00:00,2944.49,2919.72,2923.63,2942.27
2022-04-24 18:00:00+00:00:00,2953.95,2922.52,2953.27,2923.63
2022-04-24 19:00:00+00:00:00,2967.57,2952.02,2960.11,2953.27
2022-04-24 20:00:00+00:00:00,2963,2939.47,2941.4,2960.11
2022-04-24 21:00:00+00:00:00,2946.92,2937.94,2946.44,2941.4
2022-04-24 22:00:00+00:00:00,2952.59,2927.59,2930.13,2946.44
2022-04-24 23:00:00+00:00:00,2933.09,2919.39,2922.37,2930.13
2022-04-25 00:00:00+00:00:00,2926.05,2853.18,2856.57,2922.37
2022-04-25 01:00:00+00:00:00,2868.63,2842.4,2865.33,2856.57
2022-04-25 02:00:00+00:00:00,2870.35,2854.03,2861.39,2865.33
2022-04-25 03:00:00+00:00:00,2880.23,2860.77,2876.23,2861.39
2022-04-25 04:00:00+00:00:00,2876.73,2864.82,2865.86,2876.23
2022-04-25 05:00:00+00:00:00,2872.98,2847.21,2850.69,2865.86
2022-04-25 06:00:00+00:00:00,2856.09,2818.28,2823.35,2850.69
2022-04-25 07:00:00+00:00:00,2823.88,2799.25,2813.15,2823.35
2022-04-25 08:00:00+00:00:00,2817.2,2806.16,2809.03,2813.15
2022-04-25 09:00:00+00:00:00,2834.32,2798.58,2827.38,2809.03
2022-04-25 10:00:00+00:00:00,2825.98,2814.83,2825.59,2828.89
2022-04-25 11:00:00+00:00:00,2863.98,2819.86,2862.32,2825.42
2022-04-25 12:00:00+00:00:00,2864.24,2856.48,2861.14,2862.62
2022-04-25 13:00:00+00:00:00,2894.76,2843.46,2858.28,2860.49
2022-04-25 14:00:00+00:00:00,2896.06,2845.92,2871.84,2858.28
2022-04-25 15:00:00+00:00:00,2891.62,2864.47,2870.37,2871.84
2022-04-25 16:00:00+00:00:00,2933.89,2866.03,2924.84,2870.37
2022-04-25 17:00:00+00:00:00,2940.83,2920.97,2928.95,2924.84
2022-04-25 18:00:00+00:00:00,2982.37,2922.21,2962.35,2928.95
2022-04-25 19:00:00+00:00:00,3016.21,2953.45,3014.04,2962.35
2022-04-25 20:00:00+00:00:00,3026.15,2990.34,2999.31,3014.04
2022-04-25 21:00:00+00:00:00,3008.63,2994.54,3008.37,2999.31
2022-04-25 22:00:00+00:00:00,3023.79,3004.64,3009.95,3008.37
2022-04-25 23:00:00+00:00:00,3019.66,3004.71,3006.45,3009.95
2022-04-26 00:00:00+00:00:00,3037.19,3006.42,3011.85,3006.45
2022-04-26 00:00:00+00:00:00,3037.19,3006.42,3011.85,3006.45
2022-04-26 01:00:00+00:00:00,3016.28,3002.7,3003.34,3011.85
2022-04-26 02:00:00+00:00:00,3007,2986.89,2999.19,3003.34
2022-04-26 03:00:00+00:00:00,3005.5,2997.32,3000.98,2999.19
2022-04-26 04:00:00+00:00:00,3012.03,2996.92,3007.28,3000.98
2022-04-26 05:00:00+00:00:00,3013.76,3002.56,3005.23,3007.28
2022-04-26 06:00:00+00:00:00,3006.63,2992.33,2995.79,3005.23
2022-04-26 07:00:00+00:00:00,3009.87,2981.21,3003.85,2995.79
2022-04-26 08:00:00+00:00:00,3020.29,2994.21,3000.09,3003.85
2022-04-26 09:00:00+00:00:00,3001.48,2990.72,2995.1,3000.09
2022-04-26 10:00:00+00:00:00,3001.26,2992.66,2994.66,2995.1
2022-04-26 11:00:00+00:00:00,3009.97,2986.75,3003.23,2994.66
2022-04-26 12:00:00+00:00:00,3012.02,2974.89,2978.72,3003.23
2022-04-26 13:00:00+00:00:00,2984.95,2941.95,2942.88,2978.72
2022-04-26 14:00:00+00:00:00,2944.5,2893.73,2895.97,2942.88
2022-04-26 15:00:00+00:00:00,2908.01,2854.09,2859.32,2895.97
2022-04-26 16:00:00+00:00:00,2885.61,2837.3,2881.8,2859.32
2022-04-26 17:00:00+00:00:00,2882.61,2844.66,2860.27,2881.8
2022-04-26 18:00:00+00:00:00,2867.98,2846.32,2857.21,2860.27
2022-04-26 19:00:00+00:00:00,2861.96,2811.26,2839.74,2857.21
2022-04-26 20:00:00+00:00:00,2853.76,2798.6,2829.4,2839.74
2022-04-26 21:00:00+00:00:00,2847.7,2821.54,2841.05,2829.4
2022-04-26 22:00:00+00:00:00,2846.36,2819.79,2821.23,2841.05
2022-04-26 23:00:00+00:00:00,2824,2768.64,2809.6,2821.23
2022-04-27 00:00:00+00:00:00,2824.38,2795.23,2815.79,2809.6
2022-04-27 01:00:00+00:00:00,2838.45,2814.7,2837.7,2815.79
2022-04-27 02:00:00+00:00:00,2840.91,2830.56,2838.14,2837.7
2022-04-27 03:00:00+00:00:00,2844.3,2829.45,2836.02,2838.14
2022-04-27 04:00:00+00:00:00,2849.21,2832.46,2843.04,2836.02
2022-04-27 05:00:00+00:00:00,2857.64,2841.56,2845.76,2843.04
2022-04-27 06:00:00+00:00:00,2875.14,2843.88,2870.51,2845.76
2022-04-27 07:00:00+00:00:00,2886.05,2867.21,2884.36,2870.51
2022-04-27 08:00:00+00:00:00,2912.27,2868.14,2885.62,2884.36
2022-04-27 09:00:00+00:00:00,2906.05,2876,2900.65,2885.62
2022-04-27 10:00:00+00:00:00,2904.08,2889.71,2897.74,2900.65
2022-04-27 11:00:00+00:00:00,2898.45,2861.31,2884.06,2897.74
2022-04-27 12:00:00+00:00:00,2895.68,2864.04,2865.45,2884.06
2022-04-27 13:00:00+00:00:00,2919.74,2856.68,2905.16,2865.45
2022-04-27 14:00:00+00:00:00,2910.39,2822.14,2843.12,2905.16
2022-04-27 15:00:00+00:00:00,2873.55,2835.56,2864.06,2843.12
2022-04-27 16:00:00+00:00:00,2894.99,2855.69,2881.91,2864.06
2022-04-27 17:00:00+00:00:00,2888.11,2858.54,2873.13,2881.91
2022-04-27 18:00:00+00:00:00,2877.88,2846.18,2848.72,2873.13
2022-04-27 19:00:00+00:00:00,2860.71,2839.11,2852.94,2848.72
2022-04-27 20:00:00+00:00:00,2883.06,2850.79,2865.53,2852.94
2022-04-27 21:00:00+00:00:00,2899.3,2863.6,2887.92,2865.53
2022-04-27 22:00:00+00:00:00,2892.36,2873.96,2875.86,2887.92
2022-04-27 23:00:00+00:00:00,2896.86,2874.39,2889.72,2875.86
2022-04-28 00:00:00+00:00:00,2900.13,2882.02,2895.34,2889.72
2022-04-28 01:00:00+00:00:00,2917.13,2871.03,2877.79,2895.34
2022-04-28 02:00:00+00:00:00,2900.83,2873.57,2897.35,2877.79
2022-04-28 03:00:00+00:00:00,2900.23,2883.3,2884.77,2897.35
2022-04-28 04:00:00+00:00:00,2894.02,2880.62,2892.57,2884.77
2022-04-28 05:00:00+00:00:00,2895.19,2875.76,2883.23,2892.57
2022-04-28 06:00:00+00:00:00,2891.52,2878.57,2886.4,2883.23
2022-04-28 07:00:00+00:00:00,2932,2881.01,2903.56,2886.4
2022-04-28 08:00:00+00:00:00,2944.75,2901.53,2931.64,2903.56
2022-04-28 09:00:00+00:00:00,2946.84,2930.99,2940.7,2931.64
2022-04-28 10:00:00+00:00:00,2942.45,2924.23,2930.98,2940.7
2022-04-28 11:00:00+00:00:00,2937.75,2925.42,2929.12,2930.98
2022-04-28 12:00:00+00:00:00,2935.74,2909.34,2914.55,2929.12
2022-04-28 13:00:00+00:00:00,2916.45,2868.12,2869.99,2914.55
2022-04-28 14:00:00+00:00:00,2887.32,2855.11,2879.93,2869.99
2022-04-28 15:00:00+00:00:00,2945.26,2867.14,2891.07,2879.93
2022-04-28 16:00:00+00:00:00,2939.09,2876.09,2935.4,2891.07
2022-04-28 17:00:00+00:00:00,2972.26,2928.26,2972.03,2935.4
2022-04-28 18:00:00+00:00:00,2979.81,2959.12,2964.02,2972.03
2022-04-28 19:00:00+00:00:00,2978.02,2943.17,2946.64,2964.02
2022-04-28 20:00:00+00:00:00,2969.84,2929.68,2948.51,2946.64
2022-04-28 21:00:00+00:00:00,2955.52,2922.07,2935.59,2948.51
2022-04-28 22:00:00+00:00:00,2937.69,2912.58,2928.54,2935.59
2022-04-28 23:00:00+00:00:00,2940.82,2922.81,2936.49,2928.54
2022-04-29 00:00:00+00:00:00,2945.97,2925.39,2941.99,2936.49
2022-04-29 01:00:00+00:00:00,2944.07,2927.27,2930.72,2941.99
2022-04-29 02:00:00+00:00:00,2935.18,2905.21,2910.1,2930.72
2022-04-29 03:00:00+00:00:00,2926.59,2903.97,2925.45,2910.1
2022-04-29 04:00:00+00:00:00,2926.21,2908.65,2919.2,2925.45
2022-04-29 05:00:00+00:00:00,2935.64,2918.84,2920.41,2919.2
2022-04-29 06:00:00+00:00:00,2927.63,2908.66,2920.69,2920.41
2022-04-29 07:00:00+00:00:00,2929.45,2914.99,2926.11,2920.69
2022-04-29 08:00:00+00:00:00,2927.6,2904.68,2905.88,2926.11
2022-04-29 09:00:00+00:00:00,2906.17,2875.16,2879.33,2905.88
2022-04-29 10:00:00+00:00:00,2888.87,2853.28,2861.3,2879.33
2022-04-29 11:00:00+00:00:00,2867.99,2834.89,2842.61,2861.3
2022-04-29 12:00:00+00:00:00,2874.77,2833.44,2859.88,2842.61
2022-04-29 13:00:00+00:00:00,2884.8,2844.18,2880.38,2859.88
2022-04-29 14:00:00+00:00:00,2882.8,2843.23,2858.6,2880.38
2022-04-29 15:00:00+00:00:00,2866.78,2845.03,2855.74,2858.6
2022-04-29 16:00:00+00:00:00,2856.63,2808.07,2814.3,2855.74
2022-04-29 17:00:00+00:00:00,2835.97,2805.64,2823.24,2814.3
2022-04-29 18:00:00+00:00:00,2830.22,2800.35,2815.76,2823.24
2022-04-29 19:00:00+00:00:00,2820.32,2776.18,2793.54,2815.76
2022-04-29 20:00:00+00:00:00,2814.22,2788.4,2807,2793.54
2022-04-29 21:00:00+00:00:00,2817.94,2801.45,2808.45,2807
2022-04-29 22:00:00+00:00:00,2822.25,2794.37,2819.33,2808.45
2022-04-29 23:00:00+00:00:00,2823.1,2809.07,2817.23,2819.33
2022-04-30 00:00:00+00:00:00,2828.98,2811.99,2825.81,2817.23
2022-04-30 01:00:00+00:00:00,2834.22,2821.39,2826.16,2825.81
2022-04-30 02:00:00+00:00:00,2837.75,2822.82,2825.65,2826.16
2022-04-30 03:00:00+00:00:00,2826.22,2811.03,2818.87,2825.65
2022-04-30 04:00:00+00:00:00,2823.82,2809.64,2820.84,2818.87
2022-04-30 05:00:00+00:00:00,2841.57,2818.46,2836.96,2820.84
2022-04-30 06:00:00+00:00:00,2839.76,2825.78,2831.98,2836.96
2022-04-30 07:00:00+00:00:00,2833.41,2823.23,2829.81,2831.98
2022-04-30 08:00:00+00:00:00,2833.54,2821.42,2823.59,2829.81
2022-04-30 09:00:00+00:00:00,2834.71,2818.64,2833.95,2823.59
2022-04-30 10:00:00+00:00:00,2840.66,2829.91,2831.29,2833.95
2022-04-30 11:00:00+00:00:00,2836.22,2830.01,2831.4,2831.29
2022-04-30 12:00:00+00:00:00,2837,2821.73,2825.1,2831.4
2022-04-30 13:00:00+00:00:00,2830.41,2814.8,2821.47,2825.1
2022-04-30 14:00:00+00:00:00,2824.52,2779.32,2781.98,2821.47
2022-04-30 15:00:00+00:00:00,2823.16,2770.41,2816.56,2781.98
2022-04-30 16:00:00+00:00:00,2821.5,2799.45,2802.05,2816.56
2022-04-30 17:00:00+00:00:00,2804.15,2781.43,2786.79,2802.05
2022-04-30 18:00:00+00:00:00,2794.83,2776.68,2794.52,2786.79
2022-04-30 19:00:00+00:00:00,2810.62,2789.43,2807.69,2794.52
2022-04-30 20:00:00+00:00:00,2807.92,2786.84,2789.91,2807.69
2022-04-30 21:00:00+00:00:00,2800.35,2786.73,2796.18,2789.91
2022-04-30 22:00:00+00:00:00,2797.36,2780.83,2782.22,2796.18
2022-04-30 23:00:00+00:00:00,2785.91,2717.75,2726.98,2782.22
2022-05-01 00:00:00+00:00:00,2746.45,2717.45,2737.8,2726.98
2022-05-01 01:00:00+00:00:00,2777.9,2726.96,2771.52,2737.8
2022-05-01 02:00:00+00:00:00,2781.64,2755.66,2759.59,2771.52
2022-05-01 03:00:00+00:00:00,2778.64,2759.39,2777.59,2759.59
2022-05-01 04:00:00+00:00:00,2780.69,2766.99,2772.89,2777.59
2022-05-01 05:00:00+00:00:00,2795.75,2770.34,2782.81,2772.89
2022-05-01 06:00:00+00:00:00,2790.79,2772.44,2775.87,2782.81
2022-05-01 07:00:00+00:00:00,2779.64,2765.61,2766.72,2775.87
2022-05-01 08:00:00+00:00:00,2783.13,2765.95,2779.52,2766.72
2022-05-01 09:00:00+00:00:00,2781.59,2758.51,2768.83,2779.52
2022-05-01 10:00:00+00:00:00,2775.93,2761.69,2767.06,2768.83
2022-05-01 11:00:00+00:00:00,2769.56,2754.85,2757.29,2767.06
2022-05-01 12:00:00+00:00:00,2770,2754.01,2763.56,2757.29
2022-05-01 13:00:00+00:00:00,2771.24,2757.18,2758.36,2763.56
2022-05-01 14:00:00+00:00:00,2767.54,2755.12,2760.58,2758.36
2022-05-01 15:00:00+00:00:00,2818.52,2760.05,2806.56,2760.58
2022-05-01 16:00:00+00:00:00,2829.27,2802.11,2810.92,2806.56
2022-05-01 17:00:00+00:00:00,2819.57,2804.3,2806.96,2810.92
2022-05-01 18:00:00+00:00:00,2808.44,2771.69,2773.26,2806.96
2022-05-01 19:00:00+00:00:00,2776.96,2755.26,2765.44,2773.26
2022-05-01 20:00:00+00:00:00,2816.37,2758.87,2813.98,2765.44
2022-05-01 21:00:00+00:00:00,2818.97,2793.9,2808.06,2813.98
2022-05-01 22:00:00+00:00:00,2824.75,2793.91,2806.26,2808.06
2022-05-01 23:00:00+00:00:00,2848.48,2802.78,2826.04,2806.26
2022-05-02 00:00:00+00:00:00,2849.81,2823.32,2841.86,2826.04
2022-05-02 01:00:00+00:00:00,2848.61,2834.25,2835.26,2841.86
2022-05-02 02:00:00+00:00:00,2841.35,2830.57,2839.51,2835.26
2022-05-02 03:00:00+00:00:00,2846.28,2835.05,2841.05,2839.51
2022-05-02 04:00:00+00:00:00,2864.69,2833.01,2857.28,2841.05
2022-05-02 05:00:00+00:00:00,2866.88,2849.44,2862.06,2857.28
2022-05-02 06:00:00+00:00:00,2874.29,2856.69,2859.34,2862.06
2022-05-02 07:00:00+00:00:00,2865.6,2841.84,2845.76,2859.34
2022-05-02 08:00:00+00:00:00,2856.06,2833.33,2839.32,2845.76
2022-05-02 09:00:00+00:00:00,2848.16,2807.84,2810.61,2839.32
2022-05-02 10:00:00+00:00:00,2818.48,2802.04,2805.51,2810.61
2022-05-02 11:00:00+00:00:00,2808.77,2790.01,2794.38,2805.51
2022-05-02 12:00:00+00:00:00,2810.97,2789.23,2795.4,2794.38
2022-05-02 13:00:00+00:00:00,2842.34,2778.09,2830.54,2795.4
2022-05-02 14:00:00+00:00:00,2850.97,2805.35,2826.32,2830.54
2022-05-02 15:00:00+00:00:00,2834.86,2814.62,2827.18,2826.32
2022-05-02 16:00:00+00:00:00,2835.18,2805.96,2808.88,2827.18
2022-05-02 17:00:00+00:00:00,2810.22,2784.83,2796.8,2808.88
2022-05-02 18:00:00+00:00:00,2809.05,2777.75,2800.06,2796.8
2022-05-02 19:00:00+00:00:00,2849.72,2795.89,2839.63,2800.06
2022-05-02 20:00:00+00:00:00,2846.53,2825.9,2827.05,2839.63
2022-05-02 21:00:00+00:00:00,2870.19,2824.03,2867.32,2827.05
2022-05-02 22:00:00+00:00:00,2882.32,2860.91,2861.83,2867.32
2022-05-02 23:00:00+00:00:00,2873.75,2851.99,2856.12,2861.83
2022-05-03 00:00:00+00:00:00,2861.43,2835.7,2836.91,2856.12
2022-05-03 01:00:00+00:00:00,2844.71,2829.89,2843.95,2836.91
2022-05-03 02:00:00+00:00:00,2852.11,2826.17,2838.98,2843.95
2022-05-03 03:00:00+00:00:00,2855.3,2838.26,2850.11,2838.98
2022-05-03 04:00:00+00:00:00,2853.95,2843.6,2848.57,2850.11
2022-05-03 05:00:00+00:00:00,2849.07,2830.48,2843.49,2848.57
2022-05-03 06:00:00+00:00:00,2847.46,2836.37,2839.8,2843.49
2022-05-03 07:00:00+00:00:00,2847.01,2834.35,2843.98,2839.8
2022-05-03 08:00:00+00:00:00,2853.62,2842.94,2844.61,2843.98
2022-05-03 09:00:00+00:00:00,2845.78,2832.36,2833.08,2844.61
2022-05-03 10:00:00+00:00:00,2834.63,2822.99,2829.61,2833.08
2022-05-03 11:00:00+00:00:00,2849.29,2824.86,2848.53,2829.61
2022-05-03 12:00:00+00:00:00,2850.39,2835.99,2837.41,2848.53
2022-05-03 13:00:00+00:00:00,2841.69,2815.27,2833.08,2837.41
2022-05-03 14:00:00+00:00:00,2846.56,2817.75,2821.71,2833.08
2022-05-03 15:00:00+00:00:00,2834.87,2814.57,2821.72,2821.71
2022-05-03 16:00:00+00:00:00,2826.84,2800.03,2805.23,2821.72
2022-05-03 17:00:00+00:00:00,2825.41,2801.69,2801.69,2805.23
2022-05-03 18:00:00+00:00:00,2801.69,2770.07,2782.9,2801.69
2022-05-03 19:00:00+00:00:00,2784.02,2760.12,2772.17,2782.9
2022-05-03 20:00:00+00:00:00,2791.52,2754.39,2786.66,2772.17
2022-05-03 21:00:00+00:00:00,2796.12,2770.5,2786.26,2786.66
2022-05-03 22:00:00+00:00:00,2799.66,2779.46,2784.17,2786.26
2022-05-03 23:00:00+00:00:00,2787.71,2774.15,2780.63,2784.17
2022-05-04 00:00:00+00:00:00,2795.84,2770.84,2793.14,2780.63
2022-05-04 01:00:00+00:00:00,2796.78,2785.31,2787.84,2793.14
2022-05-04 02:00:00+00:00:00,2809.73,2786.68,2792.04,2787.84
2022-05-04 03:00:00+00:00:00,2802.66,2792.04,2797.22,2792.04
2022-05-04 04:00:00+00:00:00,2812.24,2792.51,2794.03,2797.22
2022-05-04 05:00:00+00:00:00,2796.6,2788.46,2792.34,2794.03
2022-05-04 06:00:00+00:00:00,2817.47,2791.83,2815.93,2792.34
2022-05-04 07:00:00+00:00:00,2831.77,2809.35,2828.81,2815.93
2022-05-04 08:00:00+00:00:00,2847.31,2826.78,2842.96,2828.81
2022-05-04 09:00:00+00:00:00,2845.02,2828.52,2831.57,2842.96
2022-05-04 10:00:00+00:00:00,2868.81,2829.5,2863.41,2831.57
2022-05-04 11:00:00+00:00:00,2886.49,2856.6,2870.24,2863.41
2022-05-04 12:00:00+00:00:00,2880.72,2848.47,2859.59,2870.24
2022-05-04 13:00:00+00:00:00,2868.05,2835,2836.55,2859.59
2022-05-04 14:00:00+00:00:00,2845.97,2834.43,2837.53,2836.55
2022-05-04 15:00:00+00:00:00,2850.04,2825.56,2843.5,2837.53
2022-05-04 16:00:00+00:00:00,2872.72,2835.47,2857.09,2843.5
2022-05-04 17:00:00+00:00:00,2862.07,2836.42,2850.62,2857.09
2022-05-04 18:00:00+00:00:00,2948.23,2826.21,2934.76,2850.62
2022-05-04 19:00:00+00:00:00,2967.75,2931.25,2953.96,2934.76
2022-05-04 20:00:00+00:00:00,2957.41,2942.2,2944.07,2953.96
2022-05-04 21:00:00+00:00:00,2950.88,2932.16,2934.06,2944.07
2022-05-04 22:00:00+00:00:00,2936.54,2923.4,2924.36,2934.06
2022-05-04 23:00:00+00:00:00,2943.7,2920.97,2940.31,2924.36
2022-05-05 00:00:00+00:00:00,2953.25,2937.62,2942.21,2940.31
2022-05-05 01:00:00+00:00:00,2948.99,2939.52,2940.15,2942.21
2022-05-05 02:00:00+00:00:00,2952.28,2939.28,2947.6,2940.15
2022-05-05 03:00:00+00:00:00,2947.6,2938.75,2941.75,2947.6
2022-05-05 04:00:00+00:00:00,2947.28,2938.16,2945.38,2941.75
2022-05-05 05:00:00+00:00:00,2950.57,2928.08,2931.53,2945.38
2022-05-05 06:00:00+00:00:00,2938.99,2926.99,2928.06,2931.53
2022-05-05 07:00:00+00:00:00,2937.95,2924.94,2934.39,2928.06
2022-05-05 08:00:00+00:00:00,2936.4,2918.98,2924.75,2934.39
2022-05-05 09:00:00+00:00:00,2932.17,2915.63,2923.47,2924.75
2022-05-05 10:00:00+00:00:00,2937.54,2923.11,2928.84,2923.47
2022-05-05 11:00:00+00:00:00,2933.31,2921.86,2924.78,2928.84
2022-05-05 12:00:00+00:00:00,2934.36,2922.22,2929.53,2924.78
2022-05-05 13:00:00+00:00:00,2929.59,2891.2,2893.89,2929.53
2022-05-05 14:00:00+00:00:00,2902.64,2818.47,2830.1,2893.89
2022-05-05 15:00:00+00:00:00,2830.1,2728.64,2742.95,2830.1
2022-05-05 16:00:00+00:00:00,2768.18,2729.75,2760.34,2742.95
2022-05-05 17:00:00+00:00:00,2771.47,2742.43,2743.81,2760.34
2022-05-05 18:00:00+00:00:00,2751.95,2705.17,2729.1,2743.81
2022-05-05 19:00:00+00:00:00,2732.54,2691.89,2729.23,2729.1
2022-05-05 20:00:00+00:00:00,2755.94,2714.37,2755.45,2729.23
2022-05-05 21:00:00+00:00:00,2756.2,2735.81,2737.94,2755.45
2022-05-05 22:00:00+00:00:00,2746.17,2732.85,2735.93,2737.94
2022-05-05 23:00:00+00:00:00,2751.98,2734.9,2747.28,2735.93
2022-05-06 00:00:00+00:00:00,2750.06,2724.69,2737.72,2747.28
2022-05-06 01:00:00+00:00:00,2740.08,2725.59,2738.41,2737.72
2022-05-06 02:00:00+00:00:00,2757.11,2738,2746.37,2738.41
2022-05-06 03:00:00+00:00:00,2751.15,2738.78,2745.21,2746.37
2022-05-06 04:00:00+00:00:00,2746.27,2733.1,2746.27,2745.21
2022-05-06 05:00:00+00:00:00,2751.77,2743.4,2751.22,2746.27
2022-05-06 06:00:00+00:00:00,2755.28,2742.46,2742.99,2751.22
2022-05-06 07:00:00+00:00:00,2745.78,2694.82,2729.63,2742.99
2022-05-06 08:00:00+00:00:00,2742.8,2716.62,2719.28,2729.63
2022-05-06 09:00:00+00:00:00,2737.19,2717.27,2732.33,2719.28
2022-05-06 10:00:00+00:00:00,2734.28,2676.57,2688.86,2732.33
2022-05-06 11:00:00+00:00:00,2705.52,2660.46,2675.94,2688.86
2022-05-06 12:00:00+00:00:00,2723.6,2668.63,2683.17,2675.94
2022-05-06 13:00:00+00:00:00,2699.36,2633.94,2662.86,2683.17
2022-05-06 14:00:00+00:00:00,2704.79,2651.58,2697.02,2662.86
2022-05-06 15:00:00+00:00:00,2726.6,2683.36,2687.52,2697.02
2022-05-06 16:00:00+00:00:00,2712.39,2685.03,2709.66,2687.52
2022-05-06 17:00:00+00:00:00,2712.14,2679.42,2684,2709.66
2022-05-06 18:00:00+00:00:00,2693.29,2673.4,2683.38,2684
2022-05-06 19:00:00+00:00:00,2701.75,2669.11,2688.03,2683.38
2022-05-06 20:00:00+00:00:00,2706.88,2673.91,2705.2,2688.03
2022-05-06 21:00:00+00:00:00,2706.58,2682.71,2689.36,2705.2
2022-05-06 22:00:00+00:00:00,2701.75,2685.16,2695.33,2689.36
2022-05-06 23:00:00+00:00:00,2706.79,2690.88,2692.08,2695.33
2022-05-07 00:00:00+00:00:00,2697.53,2683.2,2686.85,2692.08
2022-05-07 01:00:00+00:00:00,2694.53,2677.01,2687.81,2686.85
2022-05-07 02:00:00+00:00:00,2688.53,2679.27,2682.23,2687.81
2022-05-07 03:00:00+00:00:00,2683.73,2664.6,2669.03,2682.23
2022-05-07 04:00:00+00:00:00,2672.78,2655.03,2655.72,2669.03
2022-05-07 05:00:00+00:00:00,2677.86,2653.21,2677.56,2655.72
2022-05-07 06:00:00+00:00:00,2678.19,2658.56,2661.97,2677.56
2022-05-07 07:00:00+00:00:00,2674.72,2656.14,2672.95,2661.97
2022-05-07 08:00:00+00:00:00,2691.53,2667.17,2684.71,2672.95
2022-05-07 09:00:00+00:00:00,2689.25,2680.97,2683.49,2684.68
2022-05-07 10:00:00+00:00:00,2692.27,2687.94,2690.82,2683.49
2022-05-07 11:00:00+00:00:00,2697,2685.13,2688.51,2691.05
2022-05-07 12:00:00+00:00:00,2690.64,2679.82,2688.1,2688.51
2022-05-07 13:00:00+00:00:00,2689.33,2671.45,2674.56,2688.1
2022-05-07 14:00:00+00:00:00,2690.16,2672.52,2688.43,2674.56
2022-05-07 15:00:00+00:00:00,2703.39,2684.45,2692.13,2688.43
2022-05-07 16:00:00+00:00:00,2695.43,2680.75,2690.3,2692.13
2022-05-07 17:00:00+00:00:00,2691.07,2680.19,2681.45,2690.3
2022-05-07 18:00:00+00:00:00,2699.97,2680.28,2686.95,2681.45
2022-05-07 19:00:00+00:00:00,2690.02,2680.55,2682.33,2686.95
2022-05-07 20:00:00+00:00:00,2682.46,2667.64,2673.59,2682.33
2022-05-07 21:00:00+00:00:00,2675.98,2622.75,2623.23,2673.59
2022-05-07 22:00:00+00:00:00,2635.1,2589.82,2602.94,2623.23
2022-05-07 23:00:00+00:00:00,2654.65,2599.88,2635.19,2602.94
2022-05-08 00:00:00+00:00:00,2641.2,2615.56,2617.95,2635.19
2022-05-08 01:00:00+00:00:00,2625.41,2595.02,2595.2,2617.95
2022-05-08 02:00:00+00:00:00,2600.59,2528.94,2548.2,2595.2
2022-05-08 03:00:00+00:00:00,2552.51,2519.31,2545.23,2548.2
2022-05-08 04:00:00+00:00:00,2558.78,2535.75,2536.51,2545.23
2022-05-08 05:00:00+00:00:00,2548.51,2530.19,2537.18,2536.51
2022-05-08 06:00:00+00:00:00,2568.71,2537.01,2561.33,2537.18
2022-05-08 07:00:00+00:00:00,2568.77,2554.46,2557.13,2561.33
2022-05-08 08:00:00+00:00:00,2566.73,2550.8,2563.69,2557.13
2022-05-08 09:00:00+00:00:00,2566.62,2549.6,2551.09,2563.69
2022-05-08 10:00:00+00:00:00,2575.28,2547.06,2568.18,2551.09
2022-05-08 11:00:00+00:00:00,2577,2563.62,2569.07,2568.18
2022-05-08 12:00:00+00:00:00,2577.38,2553,2556.41,2569.07
2022-05-08 13:00:00+00:00:00,2560.45,2522.15,2523.54,2556.41
2022-05-08 14:00:00+00:00:00,2542.48,2512.98,2525.22,2523.54
2022-05-08 15:00:00+00:00:00,2544.21,2515.91,2516.3,2525.22
2022-05-08 16:00:00+00:00:00,2535.52,2515.94,2520.83,2516.3
2022-05-08 17:00:00+00:00:00,2530.34,2486.56,2529.36,2520.83
2022-05-08 18:00:00+00:00:00,2569.9,2514.07,2562.15,2529.36
2022-05-08 19:00:00+00:00:00,2570.36,2559.16,2562.66,2562.15
2022-05-08 20:00:00+00:00:00,2563.99,2539.41,2540.07,2562.66
2022-05-08 21:00:00+00:00:00,2556.37,2540.07,2554.38,2540.07
2022-05-08 22:00:00+00:00:00,2556.29,2526.65,2539.04,2554.38
2022-05-08 23:00:00+00:00:00,2539.35,2508.41,2519.08,2539.04
2022-05-09 00:00:00+00:00:00,2528.76,2512.8,2522.95,2519.08
2022-05-09 01:00:00+00:00:00,2529.04,2504.09,2505,2522.95
2022-05-09 02:00:00+00:00:00,2507,2423.27,2441.11,2505
2022-05-09 03:00:00+00:00:00,2471.26,2434.09,2456.76,2441.11
2022-05-09 04:00:00+00:00:00,2478.38,2451.85,2460.65,2456.76
2022-05-09 05:00:00+00:00:00,2467.78,2437.45,2443.14,2460.65
2022-05-09 06:00:00+00:00:00,2455.67,2424.41,2453.24,2443.14
2022-05-09 07:00:00+00:00:00,2466.08,2446.44,2447.31,2453.24
2022-05-09 08:00:00+00:00:00,2465.85,2430.22,2463.54,2447.31
2022-05-09 09:00:00+00:00:00,2468.08,2440.75,2444.53,2463.54
2022-05-09 10:00:00+00:00:00,2449.01,2366.28,2375.45,2444.53
2022-05-09 11:00:00+00:00:00,2409.57,2361.92,2405.86,2375.45
2022-05-09 12:00:00+00:00:00,2419.54,2390.66,2392.78,2405.86
