Datetime,High,Low,Close,Open
2022-02-28 04:00:00+00:00,37998.08594,37784.19922,37812.58594,37805.64453
2022-02-28 05:00:00+00:00,37961.49609,37803.78516,37839.21484,37813.20703
2022-02-28 06:00:00+00:00,37950.02344,37585.35938,37939.01953,37844.98047
2022-02-28 07:00:00+00:00,38354.03906,37937.0625,38316.32031,37937.0625
2022-02-28 08:00:00+00:00,38543.13672,38260.50781,38322.0625,38317.12891
2022-02-28 09:00:00+00:00,38502.30859,38310.5625,38356.47656,38323.82813
2022-02-28 10:00:00+00:00,38387.67969,38206.67188,38329.21484,38308.39844
2022-02-28 11:00:00+00:00,38403.3125,38216.54688,38351.70703,38339.5
2022-02-28 12:00:00+00:00,38547.07813,38245.71094,38405.69531,38346.3125
2022-02-28 13:00:00+00:00,38358.10938,38008.01953,38063.49609,38358.10938
2022-02-28 14:00:00+00:00,39632.90234,38047.17188,39632.90234,38047.17188
2022-02-28 15:00:00+00:00,40734.47266,39649.05859,40734.47266,39671.36328
2022-02-28 16:00:00+00:00,41175.98438,40743.92578,41008.1875,40743.92578
2022-02-28 17:00:00+00:00,41100.43359,40835.33203,41100.43359,40999.04297
2022-02-28 18:00:00+00:00,41319.01563,41121.28516,41207.32813,41121.28516
2022-02-28 19:00:00+00:00,41308.18359,41078.9375,41308.18359,41202.85156
2022-02-28 20:00:00+00:00,41823.58203,41311.30078,41792.03516,41311.30078
2022-02-28 21:00:00+00:00,41823.70313,41559.55859,41609.30078,41797.21484
2022-02-28 22:00:00+00:00,43760.45703,41613.74219,43328.71875,41613.74219
2022-02-28 23:00:00+00:00,43265.92969,42987.16016,43182.00781,43265.92969
2022-03-01 00:00:00+00:00,43549.79688,43194.83594,43507.12891,43194.83594
2022-03-01 01:00:00+00:00,43561.90234,43279.51172,43279.51172,43521.34766
2022-03-01 02:00:00+00:00,43273.21484,43060.8125,43140.04688,43262.28125
2022-03-01 03:00:00+00:00,43147.91016,42952.58594,43109.26563,43143.88281
2022-03-01 04:00:00+00:00,43323.99219,43110.69141,43321.12109,43121.61328
2022-03-01 05:00:00+00:00,43315.10156,43188.11328,43202.83203,43314.64063
2022-03-01 06:00:00+00:00,43411.61719,43072.13281,43411.61719,43204.36719
2022-03-01 07:00:00+00:00,43501.65625,43334.84766,43433.38281,43411.71484
2022-03-01 08:00:00+00:00,43530.53125,43382.62891,43432.69141,43436.17188
2022-03-01 09:00:00+00:00,43469.33984,43184.56641,43232.74219,43469.33984
2022-03-01 10:00:00+00:00,43473.69922,42983.21484,43473.69922,43227.77734
2022-03-01 11:00:00+00:00,43661.97266,43443.8125,43537.58203,43484.90625
2022-03-01 12:00:00+00:00,44543.99609,43542.51172,44543.99609,43542.51172
2022-03-01 13:00:00+00:00,44793.60156,44494.41016,44582.14453,44533.39063
2022-03-01 14:00:00+00:00,44582.31641,43929.0625,43968.82813,44568.35547
2022-03-01 15:00:00+00:00,43985.04297,43478.15625,43613.50391,43961.55078
2022-03-01 16:00:00+00:00,43903.88281,43307.95313,43347.03516,43634.14063
2022-03-01 17:00:00+00:00,43756.98047,43345.07031,43622.92578,43345.23047
2022-03-01 18:00:00+00:00,43821.23438,43504.79297,43820.83594,43626.14063
2022-03-01 19:00:00+00:00,43966.55078,43710.55859,43728.25,43818.69531
2022-03-01 20:00:00+00:00,44023.84375,43734.51172,44023.84375,43734.51172
2022-03-01 21:00:00+00:00,44149.60938,43800.23828,43844.60938,44098.73438
2022-03-01 22:00:00+00:00,44149.10156,43797.95313,44149.10156,43839.12891
2022-03-01 23:00:00+00:00,44389.98438,44091.68359,44346.98828,44141.59375
2022-03-02 00:00:00+00:00,44587.35156,44010.16406,44203.42969,44366.34375
2022-03-02 01:00:00+00:00,44330.60547,43896.875,43993.69531,44201.94141
2022-03-02 02:00:00+00:00,44159.0625,43914.12109,44159.0625,43993.05078
2022-03-02 03:00:00+00:00,44490.77734,44116.26953,44370.24609,44153.21094
2022-03-02 04:00:00+00:00,44459.5625,44265.16797,44273.21094,44363.35547
2022-03-02 05:00:00+00:00,44322.41016,44135.90234,44279.01563,44263.10547
2022-03-02 06:00:00+00:00,44313.22656,43945.46875,43952.56641,44265.20313
2022-03-02 07:00:00+00:00,43966.36719,43743.75781,43913.27344,43952.98438
2022-03-02 08:00:00+00:00,44204.37891,43863.64063,43905.76172,43929.5
2022-03-02 09:00:00+00:00,44040.10156,43853.50391,43944.19141,43904.83594
2022-03-02 10:00:00+00:00,44267.12891,43935.92188,44146.3125,43935.92188
2022-03-02 11:00:00+00:00,44204.00391,44064.41016,44114.42188,44148.94141
2022-03-02 12:00:00+00:00,44236.32031,43888.58203,44005.86719,44109.86328
2022-03-02 13:00:00+00:00,44006.17188,43432.85156,43479.70703,44006.17188
2022-03-02 14:00:00+00:00,44703.55469,43467.84766,44644.75781,43467.84766
2022-03-02 15:00:00+00:00,45077.57813,44082.36719,44160.31641,44657.96094
2022-03-02 16:00:00+00:00,44412.47266,44120.26953,44282.96875,44120.26953
2022-03-02 17:00:00+00:00,44362.55078,43839.59375,43840.15234,44270.88672
2022-03-02 18:00:00+00:00,43937.24609,43622.32031,43630.8125,43838.92969
2022-03-02 19:00:00+00:00,43762.66016,43489.71484,43737.32422,43624.24219
2022-03-02 20:00:00+00:00,43821.45703,43702.57813,43810.22656,43712.84766
2022-03-02 21:00:00+00:00,43900.68359,43780.00391,43900.68359,43808.58594
2022-03-02 22:00:00+00:00,44192.71484,43923.39844,44115.625,43923.39844
2022-03-02 23:00:00+00:00,44147.57422,43903.99219,43918.08984,44082.0625
2022-03-03 00:00:00+00:00,44017.53125,43747.33984,44017.53125,43925.19531
2022-03-03 01:00:00+00:00,44009.82813,43762.36328,43840.32813,44009.82813
2022-03-03 02:00:00+00:00,43851.28125,43687.86328,43806.29297,43840.1875
2022-03-03 03:00:00+00:00,43808.20313,43346.87891,43378.19141,43807.78125
2022-03-03 04:00:00+00:00,43454.91797,43297.94531,43409.23047,43376.04297
2022-03-03 05:00:00+00:00,43483.47656,43364.13672,43410.21484,43427.29297
2022-03-03 06:00:00+00:00,43427.67969,43054.24219,43413.58984,43406.14063
2022-03-03 07:00:00+00:00,43559.53516,43401.90234,43408.86719,43421.33594
2022-03-03 08:00:00+00:00,43580.83203,43382.41797,43415.10547,43422.23047
2022-03-03 09:00:00+00:00,43458.97266,43213.97656,43214.49219,43458.97266
2022-03-03 10:00:00+00:00,43380.29297,43175.08984,43361.36328,43212.30469
2022-03-03 11:00:00+00:00,43543.71094,43336.61719,43397.92188,43362.11719
2022-03-03 12:00:00+00:00,43690.99609,43352.57813,43540.77734,43400.03906
2022-03-03 13:00:00+00:00,43855.43359,43546.375,43855.43359,43550.14453
2022-03-03 14:00:00+00:00,44009.45703,43428.99609,43459.10938,43870.55469
2022-03-03 15:00:00+00:00,43488.74219,42529.91406,42587.04688,43488.74219
2022-03-03 16:00:00+00:00,42689.91016,42425.98047,42465.51953,42586
2022-03-03 17:00:00+00:00,42490.50781,42157.39453,42423.28906,42457.20703
2022-03-03 18:00:00+00:00,42506.32031,42251.19141,42266.47656,42428.38281
2022-03-03 19:00:00+00:00,42403.48047,42171.42969,42218.49219,42273.77734
2022-03-03 20:00:00+00:00,42239.15234,41949.55469,41997.72656,42218.53906
2022-03-03 21:00:00+00:00,42113.99219,41914.75,42069.02344,41988.79688
2022-03-03 22:00:00+00:00,42590.74219,42074.04688,42501.23828,42074.04688
2022-03-03 23:00:00+00:00,42580.24609,42442.08594,42451.91797,42502.97266
2022-03-04 00:00:00+00:00,42479.61328,41644.49609,41650.30469,42458.14063
2022-03-04 01:00:00+00:00,41619.14453,41254.39063,41537.17188,41619.14453
2022-03-04 02:00:00+00:00,41536.57422,41407.59766,41449.52344,41531.09766
2022-03-04 03:00:00+00:00,41471.17578,41338.00781,41471.17578,41449.30859
2022-03-04 04:00:00+00:00,41463.75,41218.01172,41381.03516,41463.75
2022-03-04 05:00:00+00:00,41428.10938,41319.42188,41378.53516,41384.53125
2022-03-04 06:00:00+00:00,41479.19141,41342.81641,41401.25781,41375.48828
2022-03-04 07:00:00+00:00,41449.98047,41330.57031,41393.48047,41404.97656
2022-03-04 08:00:00+00:00,41679.59766,41027.52734,41547.77344,41408.07031
2022-03-04 09:00:00+00:00,41714.28906,41418.35156,41575.13672,41555.43359
2022-03-04 10:00:00+00:00,41738.63672,41551.3125,41698.63672,41574.13281
2022-03-04 11:00:00+00:00,41844.15625,41638.34766,41786.64453,41696.53516
2022-03-04 12:00:00+00:00,41744.5625,41415.07422,41479.97656,41744.5625
2022-03-04 13:00:00+00:00,41758.36719,41320.86719,41320.86719,41476.89844
2022-03-04 14:00:00+00:00,41377.07422,40845.51953,40922.49609,41322.48438
2022-03-04 15:00:00+00:00,41145.03516,40728.05078,40778.45313,40980.10547
2022-03-04 16:00:00+00:00,40806.26172,40549.11719,40785.0625,40767.19922
2022-03-04 17:00:00+00:00,40927.35547,40735.87109,40855.84375,40780.60938
2022-03-04 18:00:00+00:00,40908.13672,40673.51953,40696.56641,40877.58594
2022-03-04 19:00:00+00:00,40675.62891,39948.55859,39948.55859,40675.62891
2022-03-04 20:00:00+00:00,39868.09375,39293.46875,39563.40625,39843.44922
2022-03-04 21:00:00+00:00,39555.61719,39349.42188,39445.96094,39555.61719
2022-03-04 22:00:00+00:00,39431.51172,38805.84766,38976.66406,39423.01172
2022-03-04 23:00:00+00:00,39205.80078,38947.16016,39150.63672,39003.04297
2022-03-05 00:00:00+00:00,39168.3125,38845.33203,38894.52734,39148.44922
2022-03-05 01:00:00+00:00,39051.84375,38777.03516,39000.74219,38878.13281
2022-03-05 02:00:00+00:00,39045.4375,38919.52344,38964.10938,39002.07813
2022-03-05 03:00:00+00:00,39110.87891,38919.17188,39072.60938,38965.12109
2022-03-05 04:00:00+00:00,39091.49609,38859.125,38878.34375,39073.07031
2022-03-05 05:00:00+00:00,38976.41406,38870.61719,38969.12891,38877.71484
2022-03-05 06:00:00+00:00,39071.66016,38972.1875,38995.30469,38972.1875
2022-03-05 07:00:00+00:00,39124.73828,38987.46875,39044.65234,38998.51563
2022-03-05 08:00:00+00:00,39174.46094,39014.68359,39119.94922,39057.77344
2022-03-05 09:00:00+00:00,39121.87891,39031.34766,39050.88672,39121.87891
2022-03-05 10:00:00+00:00,39136.28906,38907.86719,39134.02344,39051.65625
2022-03-05 11:00:00+00:00,39245.32813,39124.71094,39169.11328,39137.25781
2022-03-05 12:00:00+00:00,39266.54688,39143.58984,39143.58984,39162.96875
2022-03-05 13:00:00+00:00,39141.95313,38973.07813,39048.08203,39141.95313
2022-03-05 14:00:00+00:00,39147.94922,39014.73828,39147.94922,39048.18359
2022-03-05 15:00:00+00:00,39195.79297,39109.34375,39189.35547,39158.27734
2022-03-05 16:00:00+00:00,39537.95313,39171.02344,39396.79688,39185.70703
2022-03-05 17:00:00+00:00,39548.89844,39374.75391,39466.82031,39386.44531
2022-03-05 18:00:00+00:00,39460.69141,39322.27734,39422.48828,39460.69141
2022-03-05 19:00:00+00:00,39453.57031,39395.45703,39453.57031,39422.30078
2022-03-05 20:00:00+00:00,39566.33594,39438.85156,39542.625,39450.06641
2022-03-05 21:00:00+00:00,39547.98438,39440.27734,39440.27734,39543.3125
2022-03-05 22:00:00+00:00,39475.63281,39341.33203,39475.63281,39410.91016
2022-03-05 23:00:00+00:00,39479.16406,39364.91406,39401.1875,39474.11328
2022-03-06 00:00:00+00:00,39576.96094,39393.02734,39576.96094,39402.12891
2022-03-06 01:00:00+00:00,39640.17578,39466.5,39467.89844,39640.17578
2022-03-06 02:00:00+00:00,39521.57422,39429.44531,39521.57422,39469.92578
2022-03-06 03:00:00+00:00,39551.07422,39349.33203,39386.80469,39526.36719
2022-03-06 04:00:00+00:00,39509.54297,38966.54297,39507.63672,39333.46094
2022-03-06 05:00:00+00:00,39568.15234,39471.70313,39529.25,39498.21094
2022-03-06 06:00:00+00:00,39600.1875,39424.20313,39484.65234,39527.26172
2022-03-06 07:00:00+00:00,39494.08984,39354.86719,39418.36328,39484.94922
2022-03-06 08:00:00+00:00,39418.16016,39193.66016,39215.54688,39418.16016
2022-03-06 09:00:00+00:00,39213.84766,38829.71875,38829.71875,39213.84766
2022-03-06 10:00:00+00:00,38824.01563,38307.03125,38316.89844,38824.01563
2022-03-06 11:00:00+00:00,38386.63672,38211.64844,38371.67578,38321.12109
2022-03-06 12:00:00+00:00,38629.60938,38347.32031,38545.30469,38372.87109
2022-03-06 13:00:00+00:00,38963.14063,38535.92969,38916.78516,38545.65625
2022-03-06 14:00:00+00:00,38916.16016,38754.86328,38855.72266,38916.16016
2022-03-06 15:00:00+00:00,38869.71875,38700.69531,38869.33984,38855.72266
2022-03-06 16:00:00+00:00,39268.45703,38842.75781,39213.24219,38868.67188
2022-03-06 17:00:00+00:00,39206.47656,38976.48047,39011.48438,39206.47656
2022-03-06 18:00:00+00:00,39100.64844,38826.84375,38872.10938,39012.79297
2022-03-06 19:00:00+00:00,38901.98438,38665.61328,38721.82422,38877.28125
2022-03-06 20:00:00+00:00,38889.65625,38719.29297,38861.10156,38719.29297
2022-03-06 21:00:00+00:00,39092.03906,38859.02734,39006.96094,38862.21875
2022-03-06 22:00:00+00:00,39179.63281,39016.60547,39016.60547,39027.66406
2022-03-06 23:00:00+00:00,39012.19531,38325.55078,38420.94922,39001.04688
2022-03-07 00:00:00+00:00,38486.05078,38281.44141,38332.10938,38429.30469
2022-03-07 01:00:00+00:00,38536.62891,38358.85938,38384.3125,38358.85938
2022-03-07 02:00:00+00:00,38394.62891,37796.64844,37797.94141,38384.14453
2022-03-07 03:00:00+00:00,37954.70313,37709.98438,37933.23438,37811.64453
2022-03-07 04:00:00+00:00,37977.25781,37854.05078,37934.59375,37925.51172
2022-03-07 05:00:00+00:00,38181.42969,37897.35938,38109.51953,37944.02344
2022-03-07 06:00:00+00:00,38203.51563,38042.71094,38179.9375,38100.44922
2022-03-07 07:00:00+00:00,38200.69922,37949.26172,37981.75391,38180.07813
2022-03-07 08:00:00+00:00,38118.87891,37794.49609,38114.58594,37975.85156
2022-03-07 09:00:00+00:00,38321.53906,38178.71484,38189.65234,38180.8125
2022-03-07 10:00:00+00:00,38250.39063,38116.41016,38181.03125,38188.66406
2022-03-07 11:00:00+00:00,38356.45313,38066.84375,38356.45313,38101.65625
2022-03-07 12:00:00+00:00,38727.98047,38369.96094,38667.92969,38369.96094
2022-03-07 13:00:00+00:00,39088.71094,38611.10938,39029.85547,38662.47656
2022-03-07 14:00:00+00:00,39193.12109,38957.76953,38970.94922,39023.4375
2022-03-07 15:00:00+00:00,39096.59375,38749.10938,39042.82813,38908.67188
2022-03-07 16:00:00+00:00,39394.8125,38872.30078,38872.30078,39083.28125
2022-03-07 17:00:00+00:00,38927.44922,38722.57422,38798.75,38829.46875
2022-03-07 18:00:00+00:00,38796.14063,37939.57031,38035.73828,38796.14063
2022-03-07 19:00:00+00:00,38042.89063,37337.28516,37337.28516,38040.14453
2022-03-07 20:00:00+00:00,37701.78906,37260.20313,37592.21094,37372.9375
2022-03-07 21:00:00+00:00,38089.24609,37558.32813,37919.30078,37574.64063
2022-03-07 22:00:00+00:00,38382.41797,37872.54297,38160,37916.03125
2022-03-07 23:00:00+00:00,38451.64453,38007.44531,38018.64844,38165.96484
2022-03-08 00:00:00+00:00,38325.63672,37957.38672,38266.10547,38059.90234
2022-03-08 01:00:00+00:00,38445.32031,38149.22266,38402.375,38253.63672
2022-03-08 02:00:00+00:00,38838.32031,38223.16797,38674.26172,38372.99219
2022-03-08 03:00:00+00:00,38688.75,38573.08984,38665.25391,38667.32031
2022-03-08 04:00:00+00:00,38772.64844,38526.92188,38543.03125,38669.27734
2022-03-08 05:00:00+00:00,38581.34766,38337.80078,38396.23438,38543.79297
2022-03-08 06:00:00+00:00,38481.33594,38107.00781,38243.11328,38401.32813
2022-03-08 07:00:00+00:00,38684.08594,38202.85156,38533.87891,38257.11328
2022-03-08 08:00:00+00:00,38974.79688,38541.83594,38777.49219,38543.01563
2022-03-08 09:00:00+00:00,38963.79297,38757.01172,38942.12891,38782.09766
2022-03-08 10:00:00+00:00,39087.95703,38771.63281,38983.01563,38959.95703
2022-03-08 11:00:00+00:00,39026.77734,38844.82031,38992.17969,38992.51953
2022-03-08 12:00:00+00:00,39092.01563,38694.44922,38759.50391,38995.90234
2022-03-08 13:00:00+00:00,38938.98438,38702.14844,38892.82422,38802.48438
2022-03-08 14:00:00+00:00,38998.81641,38674.03906,38776.57422,38894.03125
2022-03-08 15:00:00+00:00,38847.17969,38443.75391,38605.31641,38773.25781
2022-03-08 16:00:00+00:00,38736.60547,38235.73828,38404.87109,38650.41406
2022-03-08 17:00:00+00:00,39048.98438,38357.05469,39030.99219,38392.24609
2022-03-08 18:00:00+00:00,39304.44141,38746.97656,38746.97656,39036.88281
2022-03-08 19:00:00+00:00,38788.90234,38587.37891,38761.32422,38755.30078
2022-03-08 20:00:00+00:00,38829.84375,38495.45313,38495.45313,38753.21094
2022-03-08 21:00:00+00:00,38561.78906,38439.25391,38500.60547,38516.19922
2022-03-08 22:00:00+00:00,38619.31641,38502.6875,38588.58203,38502.6875
2022-03-08 23:00:00+00:00,38756.46875,38580.71875,38734.50781,38590.30859
2022-03-09 00:00:00+00:00,38957.46875,38706.09375,38953.20313,38736.94531
2022-03-09 01:00:00+00:00,39217.83203,38951.16016,39153.30859,38955.20313
2022-03-09 02:00:00+00:00,39419.93359,39154.85547,39412.69922,39175.66016
2022-03-09 03:00:00+00:00,41267.42578,39392.96094,41229.26172,39404.25781
2022-03-09 04:00:00+00:00,41632.63672,41205.44922,41578.71484,41209.5625
2022-03-09 05:00:00+00:00,41607.46094,41365.53125,41404.83984,41587.85938
2022-03-09 06:00:00+00:00,41594.71094,41412.05078,41594.71094,41412.05078
2022-03-09 07:00:00+00:00,41736.875,41544.20703,41734.21094,41589.17578
2022-03-09 08:00:00+00:00,42290.48047,41705.72266,42209.51563,41744.41797
2022-03-09 09:00:00+00:00,42178.05859,41973.39063,42062.38281,42178.05859
2022-03-09 10:00:00+00:00,42157.89063,41992.10156,42157.89063,42034.69531
2022-03-09 11:00:00+00:00,42289.02344,42063.20313,42123.89063,42178.82813
2022-03-09 12:00:00+00:00,42352.69141,41840.59766,41931.91016,42150.14063
2022-03-09 13:00:00+00:00,42008.86719,41758.76172,41813.94531,41930.47656
2022-03-09 14:00:00+00:00,42167.06641,41818.16406,42110.15625,41818.16406
2022-03-09 15:00:00+00:00,42442.88672,42132.62109,42384.67969,42156.08203
2022-03-09 16:00:00+00:00,42465.67188,42202.57422,42223.09375,42455.83984
2022-03-09 17:00:00+00:00,42284.25781,42172.99219,42277.22266,42221.44531
2022-03-09 18:00:00+00:00,42289.87891,41933.78906,42027.10156,42289.87891
2022-03-09 19:00:00+00:00,42192.25781,41834.36719,42187.65625,42022.76563
2022-03-09 20:00:00+00:00,42257.46094,41816.00391,41816.00391,42179.96484
2022-03-09 21:00:00+00:00,41902.5,41748.96484,41883.6875,41839.83594
2022-03-09 22:00:00+00:00,42037.95703,41853.76172,41907.90625,41877.79297
2022-03-09 23:00:00+00:00,42061.80469,41875.62891,41990.35547,41918.82813
2022-03-10 00:00:00+00:00,42004.72656,41816.18359,41848.07031,41965.9375
2022-03-10 01:00:00+00:00,41921.87891,41000.52344,41047.02344,41837.23438
2022-03-10 02:00:00+00:00,41081.26563,40851.4375,40883.57813,41010.30859
2022-03-10 03:00:00+00:00,40927.11328,40770.32422,40853.31641,40791.60938
2022-03-10 04:00:00+00:00,40815.83594,39625.30469,39625.30469,40797.54688
